genome_id	genome_name	accession	annotation	feature_type	patric_id	refseq_locus_tag	alt_locus_tag	uniprotkb_accession	start	end	strand	na_length	gene	product	figfam_id	plfam_id	pgfam_id	go	ec	pathway
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.2743	PA14_33540	VBIPseAer79785_2743	Q02MK2	2951026	2951931	-	906		ABC transporter in pyoverdin gene cluster, permease component	FIG00015026	PLF_286_00001287	PGF_00002109			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.2744	PA14_33550	VBIPseAer79785_2744	Q02MK1	2951928	2952683	-	756		ABC transporter in pyoverdin gene cluster, ATP-binding component	FIG00011186	PLF_286_00001286	PGF_00002088			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.2745	PA14_33560	VBIPseAer79785_2745	Q02MK0	2952680	2953633	-	954		FIG014801: Cation ABC transporter, periplasmic cation-binding protein	FIG01304482	PLF_286_00001266	PGF_00002475			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.2746	PA14_33570	VBIPseAer79785_2746	Q02MJ9	2953666	2954226	-	561		FIG049111: Hypothetical protein in pyoverdin gene cluster	FIG00049111	PLF_286_00005178	PGF_00003176			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.2747	PA14_33580	VBIPseAer79785_2747	Q02MJ8	2954223	2954552	-	330		FIG137877: Hypothetical protein in pyoverdin gene cluster	FIG01955168	PLF_286_00001278	PGF_00003524			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.2748	PA14_33590	VBIPseAer79785_2748	Q02MJ7	2954549	2955088	-	540		FIG139991: Putative thiamine pyrophosphate-requiring enzyme	FIG00139991	PLF_286_00002429	PGF_00003544			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.2749	PA14_33600	VBIPseAer79785_2749	Q02MJ6	2955085	2956296	-	1212		FIG137594: Putative iron-regulated membrane protein	FIG01955166	PLF_286_00001225	PGF_00003520			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.2750	PA14_33610	VBIPseAer79785_2750	Q02MJ5	2956615	2972064	+	15450		Pyoverdine sidechain non-ribosomal peptide synthetase PvdI @ Siderophore biosynthesis non-ribosomal peptide synthetase modules	FIG00053738	PLF_286_00005481	PGF_00045769			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.2751	PA14_33630	VBIPseAer79785_2751	Q02MJ4	2972068	2978637	+	6570	pvdJ	Pyoverdine sidechain non-ribosomal peptide synthetase PvdJ @ Siderophore biosynthesis non-ribosomal peptide synthetase modules	FIG01302441	PLF_286_00014032	PGF_00045773			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.2752	PA14_33650	VBIPseAer79785_2752	Q02MJ3	2978703	2985995	+	7293	pvdD	Pyoverdine sidechain non-ribosomal peptide synthetase PvdD @ Siderophore biosynthesis non-ribosomal peptide synthetase modules	FIG00064620	PLF_286_00007083	PGF_00045768			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.2753	PA14_33680	VBIPseAer79785_2753	Q02MJ2	2986159	2988516	-	2358	fpvA	Outer membrane ferripyoverdine receptor FpvA, TonB-dependent @ Ferric siderophore receptor, TonB dependent	FIG00137633	PLF_286_00006467	PGF_00027782			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.2754	PA14_33690	VBIPseAer79785_2754	Q02MJ1	2988709	2990358	-	1650	pvdE	PvdE, pyoverdine ABC export system, fused ATPase and permease components	FIG00138727	PLF_286_00002468	PGF_00045754			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.2755	PA14_33700	VBIPseAer79785_2755	Q02MJ0	2990688	2991563	+	876	pvdF	Pyoverdine synthetase PvdF, N5-hydroxyornithine formyltransferase	FIG00010378	PLF_286_00002164	PGF_00045774			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.2756	PA14_33710	VBIPseAer79785_2756	Q02MI9	2991632	2992486	-	855	pvdO	PvdO, pyoverdine responsive serine/threonine kinase (predicted by OlgaV)	FIG00011486	PLF_286_00001523	PGF_00045756			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.2757	PA14_33720	VBIPseAer79785_2757	Q02MI8	2992515	2993798	-	1284	pvdN	Pyoverdin biosynthesis protein PvdN, putative aminotransferase, class V	FIG00014549	PLF_286_00003405	PGF_00045763			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.2758	PA14_33730	VBIPseAer79785_2758	Q02MI7	2993821	2995167	-	1347		Putative dipeptidase, pyoverdin biosynthesis PvdM	FIG00018707	PLF_286_00003031	PGF_00040661			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.2759	PA14_33740	VBIPseAer79785_2759	Q02MI6	2995383	2997017	+	1635	pvdP	Pyoverdine biosynthesis related protein PvdP	FIG00402359	PLF_286_00002249	PGF_00045764			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.2760	PA14_33750	VBIPseAer79785_2760	Q02MI5	2997066	2998490	-	1425		Outer membrane pyoverdine eflux protein	FIG00022301	PLF_286_00004321	PGF_00028374			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.2761	PA14_33760	VBIPseAer79785_2761	Q02MI4	2998496	3000487	-	1992		Pyoverdine efflux carrier and ATP binding protein	FIG00140448	PLF_286_00001263	PGF_00045767			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.2762	PA14_33770	VBIPseAer79785_2762	Q02MI3	3000487	3001662	-	1176		pyoverdine-specific efflux macA-like protein	FIG01303947	PLF_286_00003854	PGF_00411425			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.2763	PA14_33780	VBIPseAer79785_2763	Q02MI2	3001763	3002758	-	996		Putative transmembrane sensor	FIG01306801	PLF_286_00005258	PGF_00045033			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.2764		VBIPseAer79785_2764		3002808	3003053	-	246		FIG00954795: hypothetical protein	FIG00954794	PLF_286_00006288	PGF_03001688			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.2765	PA14_33800	VBIPseAer79785_2765	Q02MI1	3003012	3003401	+	390		Sigma-70 factor FpvI (ECF subfamily), controling pyoverdin biosynthesis @ FIG006045: Sigma factor, ECF subfamily	FIG01306740	PLF_286_00005962	PGF_00052108			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.2766	PA14_33810	VBIPseAer79785_2766	Q02MI0	3003534	3004865	+	1332	pvdA	L-ornithine 5-monooxygenase (EC 1.13.12.-), PvdA of pyoverdin biosynthesis @ Siderophore biosynthesis protein, monooxygenase	FIG00028245	PLF_286_00003313	PGF_00016180	GO:0034835|2-mercaptobenzothiazole monooxygenase activity;GO:0034835|6-hydroxy-2-mercaptobenzothiazole monooxygenase activity;GO:0034835|isooctane monooxygenase activity;GO:0034835|hexadecyltrimethylammonium chloride monooxygenase activity	1.13.12.-|With incorporation of one atom of oxygen	00232|Caffeine metabolism;00350|Tyrosine metabolism;00625|Tetrachloroethene degradation;00633|Trinitrotoluene degradation
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.2767	PA14_33820	VBIPseAer79785_2767	Q02MH9	3004994	3007276	+	2283	pvdQ	Acyl-homoserine lactone acylase PvdQ (EC 3.5.1.-), quorum-quenching	FIG00059476	PLF_286_00003209	PGF_00034033		3.5.1.-|In linear amides.	00240|Pyrimidine metabolism;00260|Glycine, serine and threonine metabolism;00364|Fluorobenzoate degradation;00480|Glutathione metabolism;00520|Amino sugar and nucleotide sugar metabolism;00600|Sphingolipid metabolism;00760|Nicotinate and nicotinamide metabolism;00930|Caprolactam degradation
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.2768	PA14_33830	VBIPseAer79785_2768	Q02MH8	3007457	3007780	+	324		Hypothetical protein in pyoverdin gene cluster / Fe2+/Zn2+ uptake regulation proteins	FIG00055371	PLF_286_00004887	PGF_00132545			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.2769	PA14_33840	VBIPseAer79785_2769	Q02MH7	3007822	3008742	+	921		Transcriptional regulator, LysR family	FIG01304134	PLF_286_00004875	PGF_00059484			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.2770	PA14_33860	VBIPseAer79785_2770	Q02MH6	3008839	3009990	+	1152	lldA	L-lactate dehydrogenase	FIG00121995	PLF_286_00002000	PGF_00016130			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.2771	PA14_33870	VBIPseAer79785_2771	Q02MH5	3010057	3010299	-	243		hypothetical protein	FIG00954420	PLF_286_00004801	PGF_00224926			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.2772	PA14_33880	VBIPseAer79785_2772	Q02MH4	3010594	3010830	+	237		hypothetical protein	FIG00955511	PLF_286_00004738	PGF_00092086			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.2773		VBIPseAer79785_2773		3010827	3010946	-	120		hypothetical protein		PLF_286_00015932	PGF_02982495			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.2774	PA14_33890	VBIPseAer79785_2774	Q02MH3	3011096	3011566	+	471		Isoquinoline 1-oxidoreductase alpha subunit (EC 1.3.99.16)	FIG00000941	PLF_286_00001819	PGF_00015747	GO:0047121|isoquinoline 1-oxidoreductase activity	1.3.99.16|Isoquinoline 1-oxidoreductase	
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.2775	PA14_33900	VBIPseAer79785_2775	Q02MH2	3011563	3013878	+	2316		Isoquinoline 1-oxidoreductase beta subunit (EC 1.3.99.16)	FIG00000940	PLF_286_00001756	PGF_00015748	GO:0047121|isoquinoline 1-oxidoreductase activity	1.3.99.16|Isoquinoline 1-oxidoreductase	
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.2776	PA14_33910	VBIPseAer79785_2776	Q02MH1	3014295	3015500	-	1206		ABC-type Fe3+ transport system, periplasmic component	FIG00005416	PLF_286_00004808	PGF_00006980			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.2777	PA14_33920	VBIPseAer79785_2777	Q02MH0	3015701	3016342	-	642		DNA-binding response regulator, LuxR family	FIG01307606	PLF_286_00004812	PGF_00422230			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.2778	PA14_33930	VBIPseAer79785_2778	Q02MG9	3016619	3017014	+	396		hypothetical protein	FIG00966896	PLF_286_00004250	PGF_00234900			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.2779	PA14_33940	VBIPseAer79785_2779	Q02MG8	3017037	3017573	-	537		Phophatidylinositol-4-phosphate 5-kinase (EC 2.7.1.68)	FIG01385661	PLF_286_00002978	PGF_00033170		2.7.1.68|1-phosphatidylinositol-4-phosphate 5-kinase	00562|Inositol phosphate metabolism;04070|Phosphatidylinositol signaling system
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.2780	PA14_33960	VBIPseAer79785_2780	Q02MG7	3017584	3019590	-	2007		VgrG protein	FIG00008307	PLF_286_00001951	PGF_00066569			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.2781	PA14_33970	VBIPseAer79785_2781	Q02MG6	3019627	3020625	-	999		hypothetical protein	FIG01760799	PLF_286_00006352	PGF_00394314			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.2782	PA14_33980	VBIPseAer79785_2782	Q02MG5	3020733	3021158	-	426		FIG00954766: hypothetical protein	FIG00954761	PLF_286_00006325	PGF_03001805			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.2783	PA14_33990	VBIPseAer79785_2783	Q02MG4	3021340	3023889	-	2550		ClpB protein	FIG00025216	PLF_286_00001688	PGF_00418155	GO:0005515|protein binding;GO:0005524|ATP binding;GO:0019538|protein metabolic process		
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.2784	PA14_34000	VBIPseAer79785_2784	Q02MG3	3023891	3024907	-	1017		Uncharacterized protein ImpH/VasB	FIG00006535	PLF_286_00001834	PGF_00064979			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.2785	PA14_34010	VBIPseAer79785_2785	Q02MG2	3024871	3026664	-	1794		Protein ImpG/VasA	FIG00052183	PLF_286_00001853	PGF_00037914			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.2786	PA14_34020	VBIPseAer79785_2786	Q02MG1	3026648	3027073	-	426		Uncharacterized protein ImpF	FIG00001963	PLF_286_00005024	PGF_00064974			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.2787	PA14_34030	VBIPseAer79785_2787	Q02MG0	3027086	3027583	-	498		Putative cytoplasmic protein USSDB7A	FIG00464662	PLF_286_00001861	PGF_00040520			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.2788	PA14_34050	VBIPseAer79785_2788	Q02MF9	3027657	3029141	-	1485		Uncharacterized protein ImpC	FIG00004734	PLF_286_00001847	PGF_00064962			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.2789	PA14_34070	VBIPseAer79785_2789	Q02MF8	3029164	3029709	-	546		Uncharacterized protein ImpB	FIG00005165	PLF_286_00001862	PGF_00064961			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.2790	PA14_34080	VBIPseAer79785_2790	Q02MF7	3029917	3030393	+	477		Uncharacterized protein homologous to Paeru. PA2364	FIG00039723	PLF_286_00002456	PGF_00065728			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.2791		VBIPseAer79785_2791		3030390	3030512	-	123		FIG00960894: hypothetical protein	FIG01420826	PLF_286_00005529	PGF_02997372			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.2792	PA14_34100	VBIPseAer79785_2792	Q02MF6	3030492	3031784	+	1293		Uncharacterized protein ImpJ/VasE	FIG00008560	PLF_286_00001835	PGF_00064989			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.2793	PA14_34110	VBIPseAer79785_2793	Q02MF5	3031802	3032560	+	759		Inner membrane protein DotU	FIG00090475	PLF_286_00002395	PGF_00014118			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.2794	PA14_34130	VBIPseAer79785_2794	Q02MF4	3032557	3036372	+	3816		IcmF-related protein	FIG00007112	PLF_286_00002717	PGF_00013765			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.2795	PA14_34140	VBIPseAer79785_2795	Q02MF3	3036369	3037469	+	1101		Uncharacterized protein ImpA	FIG00003132	PLF_286_00002405	PGF_00064958			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.2796	PA14_34150	VBIPseAer79785_2796	Q02MF2	3037579	3038664	+	1086		sigma-54-dependent transcriptional regulator	FIG01304230	PLF_286_00002242	PGF_00412341			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.2797		VBIPseAer79785_2797		3038675	3038923	-	249		FIG00955300: hypothetical protein	FIG00955299	PLF_286_00005935	PGF_03000123			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.2798	PA14_34170	VBIPseAer79785_2798	Q02MF1	3038900	3039166	+	267		hypothetical protein	FIG00956602	PLF_286_00004973	PGF_00306097			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.2799	PA14_34180	VBIPseAer79785_2799	Q02MF0	3039326	3039886	+	561	msuE	FMN reductase (EC 1.5.1.29)	FIG00007134	PLF_286_00001689	PGF_00003776	GO:0008752|FMN reductase activity	1.5.1.29|Transferred entry: 1.5.1.38, 1.5.1.39 and 1.5.1.41	
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.2800	PA14_34190	VBIPseAer79785_2800	Q02ME9	3039896	3041041	+	1146	msuD	Alkanesulfonate monooxygenase (EC 1.14.14.5)	FIG00113730	PLF_286_00001485	PGF_00040954	GO:0008726|alkanesulfonate monooxygenase activity	1.14.14.5|Alkanesulfonate monooxygenase	
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.2801	PA14_34200	VBIPseAer79785_2801	Q02ME8	3041071	3042255	+	1185		Acyl-CoA dehydrogenase; probable dibenzothiophene desulfurization enzyme	FIG00001322	PLF_286_00001616	PGF_00033048			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.2802	PA14_34210	VBIPseAer79785_2802	Q02ME7	3042252	3043382	+	1131		Transcriptional regulator	FIG00002242	PLF_286_00004220	PGF_00058195			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.2803	PA14_34230	VBIPseAer79785_2803	Q02ME6	3043554	3044708	+	1155		AFG1-like ATPase	FIG01475020	PLF_286_00002850	PGF_00013644			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.2804	PA14_34250	VBIPseAer79785_2804	Q02ME5	3044774	3045901	-	1128		Glycerophosphoryl diester phosphodiesterase (EC 3.1.4.46)	FIG00002239	PLF_286_00003973	PGF_00008655	GO:0008889|glycerophosphodiester phosphodiesterase activity	3.1.4.46|Glycerophosphodiester phosphodiesterase	00564|Glycerophospholipid metabolism
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.2805	PA14_34260	VBIPseAer79785_2805	Q02ME4	3046079	3046732	-	654		Methionine ABC transporter permease protein	FIG00045144	PLF_286_00001259	PGF_00020729	GO:0005215|transporter activity;GO:0006810|transport;GO:0016020|membrane		
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.2806	PA14_34270	VBIPseAer79785_2806	Q02ME3	3046716	3047816	-	1101		Methionine ABC transporter ATP-binding protein	FIG00006151	PLF_286_00004641	PGF_00020712	GO:0005524|ATP binding;GO:0016887|ATPase activity		
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.2807	PA14_34280	VBIPseAer79785_2807	Q02ME2	3047822	3048616	-	795		Methionine ABC transporter substrate-binding protein	FIG00047509	PLF_286_00004932	PGF_00020731			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.2808	PA14_34290	VBIPseAer79785_2808	Q02ME1	3048648	3050036	-	1389		Coenzyme F420-dependent N5,N10-methylene tetrahydromethanopterin reductase and related flavin-dependent oxidoreductases	FIG00465245	PLF_286_00005120	PGF_00418445			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.2809	PA14_34300	VBIPseAer79785_2809	Q02ME0	3050054	3051271	-	1218		Acyl-CoA dehydrogenase; probable dibenzothiophene desulfurization enzyme	FIG00001322	PLF_286_00005351	PGF_00033048			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.2810	PA14_34320	VBIPseAer79785_2810	Q02MD9	3051282	3052517	-	1236		Acyl-CoA dehydrogenase; probable dibenzothiophene desulfurization enzyme	FIG00001322	PLF_286_00005276	PGF_00033048			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.2811		VBIPseAer79785_2811		3052527	3052664	+	138		FIG00960019: hypothetical protein	FIG01689792	PLF_286_00005469	PGF_00337388			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.2812	PA14_34330	VBIPseAer79785_2812	Q02MD8	3052936	3054171	+	1236		Oxidoreductase (flavoprotein)	FIG01235802	PLF_286_00005144	PGF_00028680			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.2813	PA14_34340	VBIPseAer79785_2813	Q02MD7	3054202	3055134	-	933	mtlZ	Fructokinase (EC 2.7.1.4)	FIG00001653	PLF_286_00005140	PGF_00006363	GO:0008865|fructokinase activity	2.7.1.4|Fructokinase	00051|Fructose and mannose metabolism;00500|Starch and sucrose metabolism;00520|Amino sugar and nucleotide sugar metabolism
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.2814	PA14_34350	VBIPseAer79785_2814	Q02MD6	3055176	3056666	-	1491	mtlY	Xylulose kinase (EC 2.7.1.17)	FIG00000793	PLF_286_00005214	PGF_00067123	GO:0004856|xylulokinase activity	2.7.1.17|Xylulokinase	00040|Pentose and glucuronate interconversions
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.2815	PA14_34360	VBIPseAer79785_2815	Q02MD5	3056681	3058156	-	1476	mtlD	Multiple polyol-specific dehydrogenase (EC 1.1.1.-)	FIG00005739	PLF_286_00001781	PGF_00023328		1.1.1.-|With NAD(+) or NADP(+) as acceptor.	00051|Fructose and mannose metabolism;00053|Ascorbate and aldarate metabolism;00140|C21-Steroid hormone metabolism;00240|Pyrimidine metabolism;00253|Tetracycline biosynthesis;00260|Glycine, serine and threonine metabolism;00362|Benzoate degradation via hydroxylation;00363|Bisphenol A degradation;00520|Amino sugar and nucleotide sugar metabolism;00523|Polyketide sugar unit biosynthesis;00562|Inositol phosphate metabolism;00591|Linoleic acid metabolism;00622|Toluene and xylene degradation;00625|Tetrachloroethene degradation;00633|Trinitrotoluene degradation;00650|Butanoate metabolism;00720|Reductive carboxylate cycle (CO2 fixation);00830|Retinol metabolism;00950|Isoquinoline alkaloid biosynthesis;00981|Insect hormone biosynthesis;01056|Biosynthesis of type II polyketide backbone;01057|Biosynthesis of type II polyketide products
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.2816	PA14_34370	VBIPseAer79785_2816	Q02MD4	3058179	3059291	-	1113		Various polyols ABC transporter, ATP-binding component	FIG00017942	PLF_286_00004354	PGF_00066520			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.2817	PA14_34390	VBIPseAer79785_2817	Q02MD3	3059331	3060164	-	834		Various polyols ABC transporter, permease component 2	FIG00008252	PLF_286_00001352	PGF_00066547			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.2818	PA14_34410	VBIPseAer79785_2818	Q02MD2	3060175	3061107	-	933		Various polyols ABC transporter, permease component 1	FIG00121383	PLF_286_00001367	PGF_00066534			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.2819	PA14_34420	VBIPseAer79785_2819	Q02MD1	3061183	3062493	-	1311		Various polyols ABC transporter, periplasmic substrate-binding protein	FIG00007189	PLF_286_00001228	PGF_00066530			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.2820	PA14_34440	VBIPseAer79785_2820	Q02MD0	3062651	3063514	-	864	mtlR	Transcriptional regulator of various polyols utilization, AraC family	FIG00010273	PLF_286_00001342	PGF_00058823			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.2821	PA14_34450	VBIPseAer79785_2821	Q02MC9	3063779	3064684	-	906		Transcriptional regulator, AraC family	FIG00510130	PLF_286_00005149	PGF_00058955			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.2822	PA14_34460	VBIPseAer79785_2822	Q02MC8	3064789	3065349	+	561		Macrophage infectivity potentiator-related protein	FIG00886845	PLF_286_00002637	PGF_00018537			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.2823	PA14_34490	VBIPseAer79785_2823	Q02MC7	3065399	3066466	+	1068		Acyl-CoA dehydrogenase, short-chain specific (EC 1.3.8.1)	FIG00009849	PLF_286_00005310	PGF_00032902	GO:0004085|butyryl-CoA dehydrogenase activity	1.3.8.1|Short-chain acyl-CoA dehydrogenase	00071|Fatty acid metabolism;00280|Valine, leucine and isoleucine degradation;00650|Butanoate metabolism
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.2824	PA14_34500	VBIPseAer79785_2824	Q02MC6	3066463	3067299	+	837		ABC transporter, ATP-binding protein	FIG00061912	PLF_286_00002028	PGF_00003367			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.2825	PA14_34510	VBIPseAer79785_2825	Q02MC5	3067265	3068464	+	1200		ABC transporter, substrate-binding protein	FIG00004568	PLF_286_00001727	PGF_00005754			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.2826	PA14_34520	VBIPseAer79785_2826	Q02MC4	3068461	3069225	+	765		ABC transporter, permease protein	FIG00138354	PLF_286_00001764	PGF_00005066			
