genome_id	genome_name	accession	annotation	feature_type	patric_id	refseq_locus_tag	alt_locus_tag	uniprotkb_accession	start	end	strand	na_length	gene	product	figfam_id	plfam_id	pgfam_id	go	ec	pathway
122587.5	Neisseria meningitidis Z2491	NC_003116	PATRIC	CDS	fig|122587.5.peg.1147	NMA0980	VBINeiMen132687_1147	A1IR20	946067	947044	+	978	holB	DNA polymerase III delta prime subunit (EC 2.7.7.7)	FIG00057709	PLF_482_00001370	PGF_00421516	GO:0003887|DNA-directed DNA polymerase activity	2.7.7.7|DNA-directed DNA polymerase	00230|Purine metabolism;00240|Pyrimidine metabolism
122587.5	Neisseria meningitidis Z2491	NC_003116	PATRIC	CDS	fig|122587.5.peg.1148	NMA0981	VBINeiMen132687_1148	A1IR21	947048	947398	+	351		Type IV pilus biogenesis protein PilZ	FIG01218743	PLF_482_00001065	PGF_00063778			
122587.5	Neisseria meningitidis Z2491	NC_003116	PATRIC	CDS	fig|122587.5.peg.1149	NMA0982	VBINeiMen132687_1149	A1IR22	947403	948182	+	780		Putative deoxyribonuclease YcfH	FIG00000184	PLF_482_00000517	PGF_00040578			
122587.5	Neisseria meningitidis Z2491	NC_003116	PATRIC	CDS	fig|122587.5.peg.1150		VBINeiMen132687_1150		948231	948437	+	207		FIG00847243: hypothetical protein	FIG00847242	PLF_482_00001780	PGF_02494153			
122587.5	Neisseria meningitidis Z2491	NC_003116	PATRIC	CDS	fig|122587.5.peg.1151	NMA0984	VBINeiMen132687_1151	A1IR23	948538	948849	+	312		Glutaredoxin-related protein	FIG00001495	PLF_482_00000550	PGF_00008384			
122587.5	Neisseria meningitidis Z2491	NC_003116	PATRIC	CDS	fig|122587.5.peg.1152		VBINeiMen132687_1152		948849	948965	+	117		FIG00847021: hypothetical protein	FIG00847020	PLF_482_00001608	PGF_02492329			
122587.5	Neisseria meningitidis Z2491	NC_003116	PATRIC	CDS	fig|122587.5.peg.1153	NMA0985	VBINeiMen132687_1153	Q9JV58	948955	949581	+	627	upp	Uracil phosphoribosyltransferase (EC 2.4.2.9)	FIG00000396	PLF_482_00000575	PGF_00066123	GO:0004845|uracil phosphoribosyltransferase activity	2.4.2.9|Uracil phosphoribosyltransferase	00240|Pyrimidine metabolism
122587.5	Neisseria meningitidis Z2491	NC_003116	PATRIC	CDS	fig|122587.5.peg.1154	NMA0986	VBINeiMen132687_1154	A1IR25	949604	949924	+	321		hypothetical protein	FIG00847532	PLF_482_00000638	PGF_00286798			
122587.5	Neisseria meningitidis Z2491	NC_003116	PATRIC	CDS	fig|122587.5.peg.1155		VBINeiMen132687_1155		949934	950077	+	144		FIG00849769: hypothetical protein	FIG00849763	PLF_482_00001736	PGF_02493680			
122587.5	Neisseria meningitidis Z2491	NC_003116	PATRIC	CDS	fig|122587.5.peg.1156	NMA0987	VBINeiMen132687_1156	A1IR26	950175	950597	+	423		putative secreted protein	FIG00847263	PLF_482_00001072	PGF_02487869			
122587.5	Neisseria meningitidis Z2491	NC_003116	PATRIC	CDS	fig|122587.5.peg.1157	NMA0988	VBINeiMen132687_1157	A1IR27	950624	951376	+	753	hemD	Uroporphyrinogen-III synthase (EC 4.2.1.75)	FIG00056694	PLF_482_00000821	PGF_00066293	GO:0004852|uroporphyrinogen-III synthase activity	4.2.1.75|Uroporphyrinogen-III synthase	00860|Porphyrin and chlorophyll metabolism
122587.5	Neisseria meningitidis Z2491	NC_003116	PATRIC	CDS	fig|122587.5.peg.1158	NMA0989	VBINeiMen132687_1158	A1IR28	951391	952725	+	1335		Homolog of E. coli HemX protein	FIG01312475	PLF_482_00000159	PGF_00012301			
122587.5	Neisseria meningitidis Z2491	NC_003116	PATRIC	CDS	fig|122587.5.peg.1159	NMA0990	VBINeiMen132687_1159	A1IR29	952722	953939	+	1218		Uncharacterized protein EC-HemY, likely associated with heme metabolism based on gene clustering with hemC, hemD in Proteobacteria (unrelated to HemY-type PPO in GramPositives)	FIG00000868	PLF_482_00000186	PGF_00064935			
122587.5	Neisseria meningitidis Z2491	NC_003116	PATRIC	CDS	fig|122587.5.peg.1160	NMA0991	VBINeiMen132687_1160	Q9JV52	954014	955078	+	1065	hemE	Uroporphyrinogen III decarboxylase (EC 4.1.1.37)	FIG00000428	PLF_482_00000208	PGF_00066270	GO:0004853|uroporphyrinogen decarboxylase activity	4.1.1.37|Uroporphyrinogen decarboxylase	00860|Porphyrin and chlorophyll metabolism
122587.5	Neisseria meningitidis Z2491	NC_003116	PATRIC	CDS	fig|122587.5.peg.1161		VBINeiMen132687_1161		955031	955207	-	177		FIG00849007: hypothetical protein	FIG00849005	PLF_482_00001432	PGF_02490507			
122587.5	Neisseria meningitidis Z2491	NC_003116	PATRIC	CDS	fig|122587.5.peg.1162	NMA0992	VBINeiMen132687_1162	A1IR31	955222	956643	+	1422	radA	DNA repair protein RadA	FIG00000283	PLF_482_00000200	PGF_00421792	GO:0003678|DNA helicase activity;GO:0005524|ATP binding;GO:0006260|DNA replication		
122587.5	Neisseria meningitidis Z2491	NC_003116	PATRIC	CDS	fig|122587.5.peg.1163		VBINeiMen132687_1163		956696	956821	+	126		FIG00849795: hypothetical protein	FIG00849794	PLF_482_00001788	PGF_02494239			
122587.5	Neisseria meningitidis Z2491	NC_003116	PATRIC	CDS	fig|122587.5.peg.1164	NMA0993	VBINeiMen132687_1164	A1IR32	956919	957533	-	615		Putative periplasmic protein	FIG01956019	PLF_482_00001165	PGF_00043008			
122587.5	Neisseria meningitidis Z2491	NC_003116	PATRIC	CDS	fig|122587.5.peg.1165	NMA0994	VBINeiMen132687_1165	A1IR33	957530	957889	-	360		Putative periplasmic protein	FIG00004341	PLF_482_00001254	PGF_02488879			
122587.5	Neisseria meningitidis Z2491	NC_003116	PATRIC	CDS	fig|122587.5.peg.1166	NMA0995	VBINeiMen132687_1166	A1IR34	957928	961542	-	3615		Exodeoxyribonuclease V beta chain (EC 3.1.11.5)	FIG00043030	PLF_482_00000115	PGF_00425016	GO:0008854|exodeoxyribonuclease V activity	3.1.11.5|Exodeoxyribonuclease V	
122587.5	Neisseria meningitidis Z2491	NC_003116	PATRIC	CDS	fig|122587.5.peg.1167	NMA0996	VBINeiMen132687_1167	A1IR35	961775	962863	-	1089		Predicted dye-decolorizing peroxidase (DyP), YfeX-like subgroup	FIG01304837	PLF_482_00001252	PGF_00035809			
122587.5	Neisseria meningitidis Z2491	NC_003116	PATRIC	CDS	fig|122587.5.peg.1168	NMA0997	VBINeiMen132687_1168	A1IR36	962971	963795	+	825		Amino acid ABC transporter, substrate-binding protein	FIG01315246	PLF_482_00001136	PGF_00052002			
122587.5	Neisseria meningitidis Z2491	NC_003116	PATRIC	CDS	fig|122587.5.peg.1169	NMA0999	VBINeiMen132687_1169	A1IR37	963785	964501	+	717		Amino acid ABC transporter, permease protein	FIG01322745	PLF_482_00001007	PGF_00051744			
122587.5	Neisseria meningitidis Z2491	NC_003116	PATRIC	CDS	fig|122587.5.peg.1170	NMA1000	VBINeiMen132687_1170	A1IR38	964511	965266	+	756		Amino acid ABC transporter, ATP-binding protein	FIG00519964	PLF_482_00001135	PGF_00051356			
122587.5	Neisseria meningitidis Z2491	NC_003116	PATRIC	CDS	fig|122587.5.peg.1171	NMA1001	VBINeiMen132687_1171	P57002	965286	966668	-	1383		Phosphoglucomutase (EC 5.4.2.2) @ Phosphomannomutase (EC 5.4.2.8)	FIG00009682	PLF_482_00000508	PGF_00033483	GO:0004614|phosphoglucomutase activity;GO:0004615|phosphomannomutase activity	5.4.2.2|Phosphoglucomutase (alpha-D-glucose-1,6-bisphosphate-dependent);5.4.2.8|Phosphomannomutase	00010|Glycolysis / Gluconeogenesis;00030|Pentose phosphate pathway;00052|Galactose metabolism;00230|Purine metabolism;00500|Starch and sucrose metabolism;00520|Amino sugar and nucleotide sugar metabolism;00521|Streptomycin biosynthesis;00051|Fructose and mannose metabolism
122587.5	Neisseria meningitidis Z2491	NC_003116	PATRIC	CDS	fig|122587.5.peg.1172	NMA1002	VBINeiMen132687_1172	A1IR40	966831	967340	-	510		Peptidyl-prolyl cis-trans isomerase PpiB (EC 5.2.1.8)	FIG00000999	PLF_482_00000785	PGF_00030812		5.2.1.8|Peptidylprolyl isomerase	
122587.5	Neisseria meningitidis Z2491	NC_003116	PATRIC	CDS	fig|122587.5.peg.1173	NMA1003	VBINeiMen132687_1173	A1IR41	967459	968874	-	1416		Di-and tricarboxylate transporter	FIG00613743	PLF_482_00001467	PGF_00423002			
122587.5	Neisseria meningitidis Z2491	NC_003116	PATRIC	CDS	fig|122587.5.peg.1174	NMA1003A	VBINeiMen132687_1174	A1IR42	969207	969467	-	261		FIG00846901: hypothetical protein	FIG00846900	PLF_482_00000422	PGF_02496975			
122587.5	Neisseria meningitidis Z2491	NC_003116	PATRIC	CDS	fig|122587.5.peg.1175		VBINeiMen132687_1175		969464	969670	-	207		FIG00847393: hypothetical protein	FIG00847391	PLF_482_00001860	PGF_00262958			
122587.5	Neisseria meningitidis Z2491	NC_003116	PATRIC	CDS	fig|122587.5.peg.1176	NMA1004	VBINeiMen132687_1176	Q9JV42	969731	970309	-	579	pth	Peptidyl-tRNA hydrolase (EC 3.1.1.29)	FIG00000151	PLF_482_00000695	PGF_00030841	GO:0004045|aminoacyl-tRNA hydrolase activity	3.1.1.29|Aminoacyl-tRNA hydrolase	
122587.5	Neisseria meningitidis Z2491	NC_003116	PATRIC	CDS	fig|122587.5.peg.1177	NMA1005	VBINeiMen132687_1177	P67258	970362	970640	-	279		UPF0125 protein yfjF	FIG00894762	PLF_482_00000898	PGF_00064207			
122587.5	Neisseria meningitidis Z2491	NC_003116	PATRIC	CDS	fig|122587.5.peg.1178	NMA1006	VBINeiMen132687_1178	A1IR45	970633	971070	-	438		Putative oligoketide cyclase/dehydratase or lipid transport protein YfjG	FIG00920183	PLF_482_00000796	PGF_00042414			
122587.5	Neisseria meningitidis Z2491	NC_003116	PATRIC	CDS	fig|122587.5.peg.1179	NMA1007	VBINeiMen132687_1179	A1IR46	971286	973253	-	1968		Cell division protein FtsH (EC 3.4.24.-)	FIG00018369	PLF_482_00000245	PGF_00416947		3.4.24.-|Metalloendopeptidases.	
122587.5	Neisseria meningitidis Z2491	NC_003116	PATRIC	CDS	fig|122587.5.peg.1180	NMA1008	VBINeiMen132687_1180	Q9JQX5	973317	973937	-	621		23S rRNA (uridine(2552)-2'-O)-methyltransferase (EC 2.1.1.166)	FIG01304793	PLF_482_00000831	PGF_00415581		2.1.1.166|23S rRNA (uridine(2552)-2'-O)-methyltransferase	
122587.5	Neisseria meningitidis Z2491	NC_003116	PATRIC	CDS	fig|122587.5.peg.1181	NMA1009	VBINeiMen132687_1181	A1IR48	974062	974331	+	270		FIG004454: RNA binding protein	FIG00001879	PLF_482_00000852	PGF_00426000			
122587.5	Neisseria meningitidis Z2491	NC_003116	PATRIC	CDS	fig|122587.5.peg.1182	NMA1011	VBINeiMen132687_1182	A1IR49	974514	975515	+	1002	hemB	Porphobilinogen synthase (EC 4.2.1.24)	FIG00000348	PLF_482_00000790	PGF_00034988	GO:0004655|porphobilinogen synthase activity	4.2.1.24|Porphobilinogen synthase	00860|Porphyrin and chlorophyll metabolism
122587.5	Neisseria meningitidis Z2491	NC_003116	PATRIC	CDS	fig|122587.5.peg.1183	NMA1012	VBINeiMen132687_1183	A1IR50	975578	976735	-	1158		Cystathionine gamma-synthase (EC 2.5.1.48)	FIG00000660	PLF_482_00001015	PGF_00420024	GO:0003962|cystathionine gamma-synthase activity	2.5.1.48|Cystathionine gamma-synthase	00270|Cysteine and methionine metabolism;00450|Selenoamino acid metabolism;00920|Sulfur metabolism
122587.5	Neisseria meningitidis Z2491	NC_003116	PATRIC	CDS	fig|122587.5.peg.1184	NMA1013	VBINeiMen132687_1184	Q9JV35	976927	977700	+	774		GTP cyclohydrolase I (EC 3.5.4.16) type 2	FIG00001146	PLF_482_00000755	PGF_00006982	GO:0003934|GTP cyclohydrolase I activity	3.5.4.16|GTP cyclohydrolase I	00790|Folate biosynthesis
122587.5	Neisseria meningitidis Z2491	NC_003116	PATRIC	CDS	fig|122587.5.peg.1185		VBINeiMen132687_1185		977712	977885	+	174		FIG00847963: hypothetical protein	FIG01550988	PLF_482_00002205	PGF_02495602			
122587.5	Neisseria meningitidis Z2491	NC_003116	PATRIC	CDS	fig|122587.5.peg.1186	NMA1015	VBINeiMen132687_1186	A1IR52	977900	978565	+	666		Oxygen-insensitive NAD(P)H nitroreductase (EC 1.-.-.-) / Dihydropteridine reductase (EC 1.5.1.34)	FIG00731724	PLF_482_00001417	PGF_00028950		1.-.-.-|Oxidoreductases.;1.5.1.34|6,7-dihydropteridine reductase	00231|Puromycin biosynthesis;00592|alpha-Linolenic acid metabolism;00633|Trinitrotoluene degradation;00780|Biotin metabolism;00790|Folate biosynthesis;00860|Porphyrin and chlorophyll metabolism;00950|Isoquinoline alkaloid biosynthesis;00981|Insect hormone biosynthesis;01057|Biosynthesis of type II polyketide products
122587.5	Neisseria meningitidis Z2491	NC_003116	PATRIC	CDS	fig|122587.5.peg.1187	NMA1016	VBINeiMen132687_1187	A1IR53	978620	979378	-	759		tRNA pseudouridine synthase A (EC 5.4.99.12)	FIG00000093	PLF_482_00000320	PGF_00413289	GO:0009982|pseudouridine synthase activity	5.4.99.12|tRNA pseudouridine(38-40) synthase	
122587.5	Neisseria meningitidis Z2491	NC_003116	PATRIC	CDS	fig|122587.5.peg.1188	NMA1017	VBINeiMen132687_1188	P65772	979403	980293	-	891	ppnK	NAD kinase (EC 2.7.1.23)	FIG00000075	PLF_482_00000691	PGF_00024305	GO:0003951|NAD+ kinase activity	2.7.1.23|NAD(+) kinase	00760|Nicotinate and nicotinamide metabolism
122587.5	Neisseria meningitidis Z2491	NC_003116	PATRIC	CDS	fig|122587.5.peg.1189	NMA1018	VBINeiMen132687_1189	A1IR55	980313	980879	-	567		Protein YigP (COG3165) clustered with ubiquinone biosynthetic genes	FIG00004128	PLF_482_00001435	PGF_00037999			
122587.5	Neisseria meningitidis Z2491	NC_003116	PATRIC	CDS	fig|122587.5.peg.1190	NMA1019	VBINeiMen132687_1190	A1IR56	980930	981706	-	777		Nucleoside-diphosphate-sugar epimerases	FIG00002924	PLF_482_00000874	PGF_00026440			
122587.5	Neisseria meningitidis Z2491	NC_003116	PATRIC	CDS	fig|122587.5.peg.1191	NMA1020	VBINeiMen132687_1191	A1IR57	981761	982405	-	645		Transcriptional regulator, AcrR family	FIG00554417	PLF_482_00000896	PGF_00058904			
122587.5	Neisseria meningitidis Z2491	NC_003116	PATRIC	CDS	fig|122587.5.peg.1192	NMA1021	VBINeiMen132687_1192	Q9JV28	982423	983532	-	1110		UDP-N-acetylenolpyruvoylglucosamine reductase (EC 1.3.1.98)	FIG00000163	PLF_482_00000816	PGF_00063974		1.3.1.98|UDP-N-acetylmuramate dehydrogenase	
122587.5	Neisseria meningitidis Z2491	NC_003116	PATRIC	CDS	fig|122587.5.peg.1193		VBINeiMen132687_1193		983606	983752	+	147		FIG00847128: hypothetical protein	FIG00847127	PLF_482_00005284	PGF_02497534			
122587.5	Neisseria meningitidis Z2491	NC_003116	PATRIC	CDS	fig|122587.5.peg.1194	NMA1022	VBINeiMen132687_1194	Q9JV27	983641	985020	-	1380		Multidrug and toxin extrusion (MATE) family efflux pump YdhE/NorM	FIG00453189	PLF_482_00001629	PGF_00023047			
122587.5	Neisseria meningitidis Z2491	NC_003116	PATRIC	CDS	fig|122587.5.peg.1195		VBINeiMen132687_1195		985153	985356	-	204		FIG00846695: hypothetical protein	FIG00846692	PLF_482_00001619	PGF_02492446			
122587.5	Neisseria meningitidis Z2491	NC_003116	PATRIC	CDS	fig|122587.5.peg.1196	NMA1023	VBINeiMen132687_1196	Q9JV26	985355	986506	+	1152	hisZ	ATP phosphoribosyltransferase regulatory subunit (EC 2.4.2.17)	FIG00000865	PLF_482_00000473	PGF_00014963	GO:0003879|ATP phosphoribosyltransferase activity	2.4.2.17|ATP phosphoribosyltransferase	00340|Histidine metabolism
122587.5	Neisseria meningitidis Z2491	NC_003116	PATRIC	CDS	fig|122587.5.peg.1197	NMA1024	VBINeiMen132687_1197	Q9JV25	986564	987907	+	1344	purA	Adenylosuccinate synthetase (EC 6.3.4.4)	FIG00000107	PLF_482_00000384	PGF_00035752	GO:0004019|adenylosuccinate synthase activity	6.3.4.4|Adenylosuccinate synthase	00230|Purine metabolism;00250|Alanine, aspartate and glutamate metabolism
122587.5	Neisseria meningitidis Z2491	NC_003116	PATRIC	CDS	fig|122587.5.peg.1198	NMA1027	VBINeiMen132687_1198	A1IR64	988770	989180	+	411		Putative DNA-binding protein	FIG01509256	PLF_482_00003901	PGF_02496773			
122587.5	Neisseria meningitidis Z2491	NC_003116	PATRIC	CDS	fig|122587.5.peg.1199	NMA1028	VBINeiMen132687_1199	A1IR65	989285	989689	+	405		Putative DNA-binding protein	FIG01326599	PLF_482_00003901	PGF_02496773			
122587.5	Neisseria meningitidis Z2491	NC_003116	PATRIC	CDS	fig|122587.5.peg.1200		VBINeiMen132687_1200		989789	989977	+	189		FIG00848967: hypothetical protein	FIG00848966	PLF_482_00002234	PGF_02495620			
122587.5	Neisseria meningitidis Z2491	NC_003116	PATRIC	CDS	fig|122587.5.peg.1201	NMA1030	VBINeiMen132687_1201	A1IR66	990099	990455	+	357		FIG00847945: hypothetical protein	FIG00847944	PLF_482_00002327	PGF_00119481			
122587.5	Neisseria meningitidis Z2491	NC_003116	PATRIC	CDS	fig|122587.5.peg.1202	NMA1031	VBINeiMen132687_1202	Q9JV19	990756	991595	-	840	htpX	Heat shock protein HtpX	FIG00847506	PLF_482_00001224	PGF_00010989			
122587.5	Neisseria meningitidis Z2491	NC_003116	PATRIC	CDS	fig|122587.5.peg.1203		VBINeiMen132687_1203		991592	991708	-	117		heat shock protein HtpX	FIG00847021	PLF_482_00001809	PGF_02494466			
122587.5	Neisseria meningitidis Z2491	NC_003116	PATRIC	CDS	fig|122587.5.peg.1204	NMA1032	VBINeiMen132687_1204	P0A0U6	991810	992457	+	648	adk	Adenylate kinase (EC 2.7.4.3)	FIG00000089	PLF_482_00000835	PGF_00035611	GO:0004017|adenylate kinase activity	2.7.4.3|Adenylate kinase	00230|Purine metabolism
122587.5	Neisseria meningitidis Z2491	NC_003116	PATRIC	CDS	fig|122587.5.peg.1205	NMA1033	VBINeiMen132687_1205	Q9JV18	992983	993723	+	741	pyrF	Orotidine 5'-phosphate decarboxylase (EC 4.1.1.23)	FIG00000173	PLF_482_00000955	PGF_00027549	GO:0004590|orotidine-5'-phosphate decarboxylase activity	4.1.1.23|Orotidine-5'-phosphate decarboxylase	00240|Pyrimidine metabolism
122587.5	Neisseria meningitidis Z2491	NC_003116	PATRIC	CDS	fig|122587.5.peg.1206	NMA1034	VBINeiMen132687_1206	A1IR70	993778	994749	+	972		ADP-heptose synthase (EC 2.7.-.-) / D-glycero-beta-D-manno-heptose 7-phosphate kinase	FIG00014339	PLF_482_00000652	PGF_00013101		2.7.-.-|Transferring phosphorous-containing groups.	00563|Glycosylphosphatidylinositol(GPI)-anchor biosynthesis
122587.5	Neisseria meningitidis Z2491	NC_003116	PATRIC	CDS	fig|122587.5.peg.1207	NMA1035	VBINeiMen132687_1207	A1IR71	994786	996021	+	1236		putative modification methylase	FIG00848193	PLF_482_00001655	PGF_00409784			
122587.5	Neisseria meningitidis Z2491	NC_003116	PATRIC	CDS	fig|122587.5.peg.1208	NMA1036	VBINeiMen132687_1208	A1IR72	996011	997141	+	1131		putative type II restriction endonuclease	FIG01536310	PLF_482_00001688	PGF_00411337			
122587.5	Neisseria meningitidis Z2491	NC_003116	PATRIC	CDS	fig|122587.5.peg.1209	NMA1037	VBINeiMen132687_1209	Q9JQX8	997182	998186	+	1005		ADP-L-glycero-D-manno-heptose-6-epimerase (EC 5.1.3.20)	FIG00001052	PLF_482_00000919	PGF_00013017	GO:0008712|ADP-glyceromanno-heptose 6-epimerase activity	5.1.3.20|ADP-glyceromanno-heptose 6-epimerase	00540|Lipopolysaccharide biosynthesis
122587.5	Neisseria meningitidis Z2491	NC_003116	PATRIC	CDS	fig|122587.5.peg.1210	NMA1038	VBINeiMen132687_1210	A1IR74	998259	999803	+	1545		Type I restriction-modification system, DNA-methyltransferase subunit M (EC 2.1.1.72)	FIG00000477	PLF_482_00001891	PGF_00063198		2.1.1.72|Site-specific DNA-methyltransferase (adenine-specific)	
122587.5	Neisseria meningitidis Z2491	NC_003116	PATRIC	CDS	fig|122587.5.peg.1211	NMA1039	VBINeiMen132687_1211	A1IR75	999800	1000810	+	1011		Putative DNA-binding protein	FIG00005283	PLF_482_00002211	PGF_00039286			
122587.5	Neisseria meningitidis Z2491	NC_003116	PATRIC	CDS	fig|122587.5.peg.1212		VBINeiMen132687_1212		1001402	1001569	+	168		Type I restriction-modification system, specificity subunit S (EC 3.1.21.3)	FIG00000494	PLF_482_00002197	PGF_00063205		3.1.21.3|Type I site-specific deoxyribonuclease	
122587.5	Neisseria meningitidis Z2491	NC_003116	PATRIC	CDS	fig|122587.5.peg.1213		VBINeiMen132687_1213		1002004	1002195	+	192		Type I restriction-modification system, specificity subunit S (EC 3.1.21.3)	FIG00000494	PLF_482_00002468	PGF_00063205		3.1.21.3|Type I site-specific deoxyribonuclease	
122587.5	Neisseria meningitidis Z2491	NC_003116	PATRIC	CDS	fig|122587.5.peg.1214		VBINeiMen132687_1214		1002156	1002275	-	120		hypothetical protein		PLF_482_00002669	PGF_02495956			
122587.5	Neisseria meningitidis Z2491	NC_003116	PATRIC	CDS	fig|122587.5.peg.1215		VBINeiMen132687_1215		1002274	1003149	+	876		Type I restriction-modification system, restriction subunit R (EC 3.1.21.3)	FIG00016514	PLF_482_00000146	PGF_00063203		3.1.21.3|Type I site-specific deoxyribonuclease	
122587.5	Neisseria meningitidis Z2491	NC_003116	PATRIC	CDS	fig|122587.5.peg.1216		VBINeiMen132687_1216		1003279	1003539	+	261		Type I restriction-modification system, restriction subunit R (EC 3.1.21.3)	FIG00016514	PLF_482_00000146	PGF_00063203		3.1.21.3|Type I site-specific deoxyribonuclease	
122587.5	Neisseria meningitidis Z2491	NC_003116	PATRIC	CDS	fig|122587.5.peg.1217		VBINeiMen132687_1217		1003500	1005371	+	1872		Type I restriction-modification system, restriction subunit R (EC 3.1.21.3)	FIG00016514	PLF_482_00000146	PGF_00063203		3.1.21.3|Type I site-specific deoxyribonuclease	
122587.5	Neisseria meningitidis Z2491	NC_003116	PATRIC	CDS	fig|122587.5.peg.1218	NMA1045	VBINeiMen132687_1218	A1IR76	1005418	1007697	-	2280		ATP-dependent Clp protease ATP-binding subunit ClpA	FIG00014000	PLF_482_00000533	PGF_00016325			
122587.5	Neisseria meningitidis Z2491	NC_003116	PATRIC	CDS	fig|122587.5.peg.1219	NMA1046	VBINeiMen132687_1219	Q9JV14	1007701	1008012	-	312	clpS	ATP-dependent Clp protease adaptor protein ClpS	FIG00018741	PLF_482_00001002	PGF_00016361			
122587.5	Neisseria meningitidis Z2491	NC_003116	PATRIC	CDS	fig|122587.5.peg.1220	NMA1047	VBINeiMen132687_1220	A1IR78	1008270	1008473	+	204		Cold shock protein CspD	FIG01304073	PLF_482_00004514	PGF_02497099			
122587.5	Neisseria meningitidis Z2491	NC_003116	PATRIC	CDS	fig|122587.5.peg.1221		VBINeiMen132687_1221		1008436	1008759	-	324		FIG00848974: hypothetical protein	FIG01419639	PLF_482_00001735	PGF_02493669			
122587.5	Neisseria meningitidis Z2491	NC_003116	PATRIC	CDS	fig|122587.5.peg.1222	NMA1048	VBINeiMen132687_1222	A1IR79	1008771	1010102	-	1332		TldE protein, part of TldE/TldD proteolytic complex	FIG01958865	PLF_482_00000629	PGF_00056944			
122587.5	Neisseria meningitidis Z2491	NC_003116	PATRIC	CDS	fig|122587.5.peg.1223	NMA1049	VBINeiMen132687_1223	Q9JV11	1010172	1010768	+	597		FIG138315: Putative alpha helix protein	FIG00099224	PLF_482_00000327	PGF_00003528			
122587.5	Neisseria meningitidis Z2491	NC_003116	PATRIC	CDS	fig|122587.5.peg.1224	NMA1051	VBINeiMen132687_1224	A1IR81	1010815	1011528	+	714		putative membrane protein	FIG00847183	PLF_482_00001482	PGF_02491011			
122587.5	Neisseria meningitidis Z2491	NC_003116	PATRIC	CDS	fig|122587.5.peg.1225	NMA1052	VBINeiMen132687_1225	A1IR82	1011597	1013297	+	1701		Single-stranded-DNA-specific exonuclease RecJ (EC 3.1.-.-)	FIG00060517	PLF_482_00000233	PGF_00052815		3.1.-.-|Acting on ester bonds.	
122587.5	Neisseria meningitidis Z2491	NC_003116	PATRIC	CDS	fig|122587.5.peg.1226	NMA1053	VBINeiMen132687_1226	A1IR83	1013598	1014959	+	1362		Poly(A) polymerase (EC 2.7.7.19)	FIG00000948	PLF_482_00000561	PGF_00034566	GO:0004652|polynucleotide adenylyltransferase activity	2.7.7.19|Polynucleotide adenylyltransferase	
122587.5	Neisseria meningitidis Z2491	NC_003116	PATRIC	CDS	fig|122587.5.peg.1227	NMA1054	VBINeiMen132687_1227	A1IR84	1015132	1015455	+	324		Putative periplasmic protein	FIG01316706	PLF_482_00001578	PGF_02492013			
122587.5	Neisseria meningitidis Z2491	NC_003116	PATRIC	CDS	fig|122587.5.peg.1228	NMA1056	VBINeiMen132687_1228	A1IR85	1015560	1016513	-	954		Phosphate starvation-inducible protein PhoH, predicted ATPase	FIG00045341	PLF_482_00000404	PGF_00033237	GO:0003676|nucleic acid binding;GO:0005524|ATP binding;GO:0016036|cellular response to phosphate starvation		
122587.5	Neisseria meningitidis Z2491	NC_003116	PATRIC	CDS	fig|122587.5.peg.1229		VBINeiMen132687_1229		1016652	1017188	-	537		Glycosyltransferase	FIG01193496	PLF_482_00000048	PGF_00009652			
122587.5	Neisseria meningitidis Z2491	NC_003116	PATRIC	CDS	fig|122587.5.peg.1230		VBINeiMen132687_1230		1017161	1017853	-	693		Glycosyltransferase	FIG01193496	PLF_482_00000048	PGF_00009652			
122587.5	Neisseria meningitidis Z2491	NC_003116	PATRIC	CDS	fig|122587.5.peg.1231	NMA1059	VBINeiMen132687_1231	A1IR87	1018045	1018749	+	705		probable periplasmic protein NMA1059	FIG01376184	PLF_482_00001261	PGF_00404495			
122587.5	Neisseria meningitidis Z2491	NC_003116	PATRIC	CDS	fig|122587.5.peg.1232	NMA1060	VBINeiMen132687_1232	P63903	1018813	1019418	-	606	dcd	Deoxycytidine triphosphate deaminase (EC 3.5.4.13)	FIG00102132	PLF_482_00000930	PGF_00422915	GO:0008829|dCTP deaminase activity	3.5.4.13|dCTP deaminase	00240|Pyrimidine metabolism
122587.5	Neisseria meningitidis Z2491	NC_003116	PATRIC	CDS	fig|122587.5.peg.1233	NMA1061	VBINeiMen132687_1233	A1IR89	1019445	1019861	-	417		probable periplasmic protein NMA1061	FIG00848736	PLF_482_00001364	PGF_02489842			
122587.5	Neisseria meningitidis Z2491	NC_003116	PATRIC	CDS	fig|122587.5.peg.1234	NMA1062	VBINeiMen132687_1234	Q9JV02	1019913	1020812	-	900	rdgC	DNA recombination-dependent growth factor C	FIG00001214	PLF_482_00000181	PGF_00421760	GO:0006310|DNA recombination		
122587.5	Neisseria meningitidis Z2491	NC_003116	PATRIC	CDS	fig|122587.5.peg.1235	NMA1063	VBINeiMen132687_1235	Q9JV01	1020843	1022453	-	1611	engA	GTP-binding protein EngA	FIG00129616	PLF_482_00000935	PGF_00007024	GO:0005525|GTP binding;GO:0005622|intracellular		
122587.5	Neisseria meningitidis Z2491	NC_003116	PATRIC	CDS	fig|122587.5.peg.1236	NMA1064	VBINeiMen132687_1236	A1IR92	1022454	1023083	-	630		Mlr7403 protein	FIG00001046	PLF_482_00000869	PGF_00021886			
